geo_level,geo_code,geo_name,tier,estimand,metric,value,lo,hi,n_trials,n_participants,gate_status,gate_reason,display_rule,crosses_parity,below_support_floor,pct_participants_exact,top_trial_id,top_trial_share_pct,concentration_flag,support_share,delta_from_raw_pp,extrapolation_pp,frame_stamp,snapshot_date,run_id
us_state,MA,Massachusetts,1,std_modal,female_share_pct,52.11,,,1723,3809714,pass,,show,false,false,0.06,NCT02138097,16.14,false,0.7559,,0.4,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,PA,Pennsylvania,1,std_modal,female_share_pct,50.47,,,1491,1094730,pass,,show,false,false,0.14,NCT04350866,17.92,false,0.4422,,1.26,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,MD,Maryland,1,std_modal,female_share_pct,49.46,,,1434,487059,pass,,show,false,false,0.42,NCT01696968,31.8,false,0.368,,1.23,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,NC,North Carolina,1,std_modal,female_share_pct,51.38,,,1231,287435,pass,,show,false,false,0.5,NCT05465317,21.64,false,0.4555,,0.89,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,FL,Florida,1,std_modal,female_share_pct,,,,1082,81523,pass,support 0.2328 < floor 0.25,withheld,false,true,2.67,NCT02416011,3.55,false,0.2328,,0.74,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,OH,Ohio,1,std_modal,female_share_pct,45.95,,,1009,128302,pass,,show,false,false,2.1,NCT00667186,7.46,false,0.3893,,3.83,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,MN,Minnesota,1,std_modal,female_share_pct,48.99,,,845,641365,pass,one trial supplies 60.2% of this geography's participants,badge_concentration,true,false,0.14,NCT05214573,60.23,true,0.5433,,2.66,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,IL,Illinois,1,std_modal,female_share_pct,56.19,,,790,293816,pass,,show,false,false,0.64,NCT03833804,22.12,false,0.4144,,3.74,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,MI,Michigan,1,std_modal,female_share_pct,,,,601,249505,pass,support 0.1961 < floor 0.25,withheld,false,true,0.3,NCT05065502,58.39,true,0.1961,,0.67,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,MO,Missouri,1,std_modal,female_share_pct,,,,590,79115,pass,support 0.0888 < floor 0.25,withheld,false,true,0.85,NCT01280942,25.32,false,0.0888,,3.89,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,CT,Connecticut,1,std_modal,female_share_pct,,,,477,208286,pass,support 0.164 < floor 0.25,withheld,false,true,0.21,NCT05957198,55.17,true,0.164,,5.89,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,GA,Georgia,1,std_modal,female_share_pct,,,,455,88903,pass,support 0.1053 < floor 0.25,withheld,false,true,0.66,NCT02879812,63.36,true,0.1053,,1.74,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,TN,Tennessee,1,std_modal,female_share_pct,49.59,,,453,144369,pass,,show,true,false,0.73,NCT02625181,18.73,false,0.3177,,2.61,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,WA,Washington,1,std_modal,female_share_pct,54.13,,,447,60948,pass,,show,false,false,0.98,NCT00115869,13.76,false,0.301,,1.79,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,IN,Indiana,1,std_modal,female_share_pct,,,,436,124414,pass,support 0.0935 < floor 0.25,withheld,false,true,0.49,NCT01446705,45.87,true,0.0935,,1.3,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,CO,Colorado,1,std_modal,female_share_pct,,,,380,56870,pass,support 0.2086 < floor 0.25,withheld,false,true,1.74,NCT03973931,16.3,false,0.2086,,3.22,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,SC,South Carolina,1,std_modal,female_share_pct,,,,365,51052,pass,support 0.0878 < floor 0.25,withheld,false,true,1.18,NCT01156571,21.83,false,0.0878,,2.83,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,WI,Wisconsin,1,std_modal,female_share_pct,,,,334,87524,pass,support 0.0827 < floor 0.25,withheld,false,true,0.91,NCT02433496,60.71,true,0.0827,,4.54,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,VA,Virginia,1,std_modal,female_share_pct,,,,313,24615,pass,support 0.0666 < floor 0.25,withheld,false,true,1.64,NCT01787838,10.19,false,0.0666,,3.42,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,NJ,New Jersey,1,std_modal,female_share_pct,,,,311,52004,pass,support 0.1544 < floor 0.25,withheld,false,true,1.91,NCT02846779,10.76,false,0.1544,,5.38,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,AL,Alabama,1,std_modal,female_share_pct,,,,250,32029,pass,support 0.0743 < floor 0.25,withheld,false,true,0.69,NCT02383173,20.27,false,0.0743,,5.48,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,AZ,Arizona,1,std_modal,female_share_pct,,,,248,13820,pass,support 0.0394 < floor 0.25,withheld,false,true,5.85,NCT03517111,6.1,false,0.0394,,4.14,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,OR,Oregon,1,std_modal,female_share_pct,,,,245,94399,pass,support 0.0672 < floor 0.25,withheld,false,true,0.18,NCT02325531,48.68,true,0.0672,,2.47,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,UT,Utah,1,std_modal,female_share_pct,,,,236,212995,pass,support 0.1062 < floor 0.25,withheld,false,true,0.2,NCT04148989,84.7,true,0.1062,,6.75,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,KY,Kentucky,1,std_modal,female_share_pct,55,,,205,94769,pass,one trial supplies 67.8% of this geography's participants,badge_concentration,false,false,0.15,NCT06066541,67.84,true,0.2581,,2.34,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,IA,Iowa,1,std_modal,female_share_pct,,,,193,13742,pass,support 0.0506 < floor 0.25,withheld,false,true,1.72,NCT01276171,5.45,false,0.0506,,4.78,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,KS,Kansas,1,std_modal,female_share_pct,,,,165,13764,pass,support 0.2196 < floor 0.25,withheld,false,true,1.02,NCT02456636,10.22,false,0.2196,,1.82,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,NE,Nebraska,1,std_modal,female_share_pct,,,,151,14911,pass,support 0.0346 < floor 0.25,withheld,false,true,1.21,NCT02265913,27.34,false,0.0346,,3.24,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,RI,Rhode Island,1,std_modal,female_share_pct,,,,146,62591,pass,support 0.0565 < floor 0.25,withheld,false,true,0.34,NCT05579600,72.14,true,0.0565,,2.92,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,DC,District of Columbia,1,std_modal,female_share_pct,,,,145,12067,pass,support 0.0843 < floor 0.25,withheld,false,true,0.71,NCT05021757,10.04,false,0.0843,,4.19,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,AR,Arkansas,1,std_modal,female_share_pct,,,,131,54499,pass,support 0.035 < floor 0.25,withheld,false,true,0.38,NCT01875861,81.35,true,0.035,,0.59,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,LA,Louisiana,1,std_modal,female_share_pct,,,,112,31910,pass,support 0.199 < floor 0.25,withheld,false,true,0.97,NCT04748445,28.68,false,0.199,,1.78,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,NM,New Mexico,1,std_modal,female_share_pct,,,,96,8767,pass,support 0.0264 < floor 0.25,withheld,false,true,1.12,NCT02502383,11.3,false,0.0264,,4.55,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,NH,New Hampshire,1,std_modal,female_share_pct,,,,84,5477,pass,support 0.0426 < floor 0.25,withheld,false,true,2.52,NCT03747302,18.22,false,0.0426,,5.67,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,OK,Oklahoma,1,std_modal,female_share_pct,,,,78,8378,pass,support 0.0294 < floor 0.25,withheld,false,true,0.95,NCT00584558,28.89,false,0.0294,,5.18,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,NV,Nevada,1,std_modal,female_share_pct,,,,61,6201,pass,support 0.0151 < floor 0.25,withheld,false,true,0.84,NCT03868124,9.03,false,0.0151,,2.79,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,CA,California,1,not_applicable,n_trials,2509,,,2509,2293803,pass,one trial supplies 71.1% of this geography's participants,badge_concentration,false,false,0.2,NCT03694392,71.08,true,,,1.55,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,NY,New York,1,not_applicable,n_trials,2306,,,2306,3462731,pass,,show,false,false,0.11,NCT04926233,39.6,false,,,1.19,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,TX,Texas,1,not_applicable,n_trials,2013,,,2013,188476,pass,,show,false,true,1.2,NCT00138294,15.52,false,,,1.36,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,MA,Massachusetts,1,not_applicable,n_trials,1723,,,1723,3809714,pass,,show,false,false,0.06,NCT02138097,16.14,false,,,0.4,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,PA,Pennsylvania,1,not_applicable,n_trials,1491,,,1491,1094730,pass,,show,false,false,0.14,NCT04350866,17.92,false,,,1.26,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,MD,Maryland,1,not_applicable,n_trials,1434,,,1434,487059,pass,,show,false,false,0.42,NCT01696968,31.8,false,,,1.23,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,NC,North Carolina,1,not_applicable,n_trials,1231,,,1231,287435,pass,,show,false,false,0.5,NCT05465317,21.64,false,,,0.89,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,FL,Florida,1,not_applicable,n_trials,1082,,,1082,81523,pass,,show,false,true,2.67,NCT02416011,3.55,false,,,0.74,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,OH,Ohio,1,not_applicable,n_trials,1009,,,1009,128302,pass,,show,false,false,2.1,NCT00667186,7.46,false,,,3.83,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,MN,Minnesota,1,not_applicable,n_trials,845,,,845,641365,pass,one trial supplies 60.2% of this geography's participants,badge_concentration,true,false,0.14,NCT05214573,60.23,true,,,2.66,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,IL,Illinois,1,not_applicable,n_trials,790,,,790,293816,pass,,show,false,false,0.64,NCT03833804,22.12,false,,,3.74,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,MI,Michigan,1,not_applicable,n_trials,601,,,601,249505,pass,one trial supplies 58.4% of this geography's participants,badge_concentration,false,true,0.3,NCT05065502,58.39,true,,,0.67,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,MO,Missouri,1,not_applicable,n_trials,590,,,590,79115,pass,,show,false,true,0.85,NCT01280942,25.32,false,,,3.89,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,CT,Connecticut,1,not_applicable,n_trials,477,,,477,208286,pass,one trial supplies 55.2% of this geography's participants,badge_concentration,false,true,0.21,NCT05957198,55.17,true,,,5.89,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,GA,Georgia,1,not_applicable,n_trials,455,,,455,88903,pass,one trial supplies 63.4% of this geography's participants,badge_concentration,false,true,0.66,NCT02879812,63.36,true,,,1.74,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,TN,Tennessee,1,not_applicable,n_trials,453,,,453,144369,pass,,show,true,false,0.73,NCT02625181,18.73,false,,,2.61,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,WA,Washington,1,not_applicable,n_trials,447,,,447,60948,pass,,show,false,false,0.98,NCT00115869,13.76,false,,,1.79,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,IN,Indiana,1,not_applicable,n_trials,436,,,436,124414,pass,one trial supplies 45.9% of this geography's participants,badge_concentration,false,true,0.49,NCT01446705,45.87,true,,,1.3,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,CO,Colorado,1,not_applicable,n_trials,380,,,380,56870,pass,,show,false,true,1.74,NCT03973931,16.3,false,,,3.22,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,SC,South Carolina,1,not_applicable,n_trials,365,,,365,51052,pass,,show,false,true,1.18,NCT01156571,21.83,false,,,2.83,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,WI,Wisconsin,1,not_applicable,n_trials,334,,,334,87524,pass,one trial supplies 60.7% of this geography's participants,badge_concentration,false,true,0.91,NCT02433496,60.71,true,,,4.54,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,VA,Virginia,1,not_applicable,n_trials,313,,,313,24615,pass,,show,false,true,1.64,NCT01787838,10.19,false,,,3.42,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,NJ,New Jersey,1,not_applicable,n_trials,311,,,311,52004,pass,,show,false,true,1.91,NCT02846779,10.76,false,,,5.38,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,AL,Alabama,1,not_applicable,n_trials,250,,,250,32029,pass,,show,false,true,0.69,NCT02383173,20.27,false,,,5.48,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,AZ,Arizona,1,not_applicable,n_trials,248,,,248,13820,pass,,show,false,true,5.85,NCT03517111,6.1,false,,,4.14,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,OR,Oregon,1,not_applicable,n_trials,245,,,245,94399,pass,one trial supplies 48.7% of this geography's participants,badge_concentration,false,true,0.18,NCT02325531,48.68,true,,,2.47,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,UT,Utah,1,not_applicable,n_trials,236,,,236,212995,pass,one trial supplies 84.7% of this geography's participants,badge_concentration,false,true,0.2,NCT04148989,84.7,true,,,6.75,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,KY,Kentucky,1,not_applicable,n_trials,205,,,205,94769,pass,one trial supplies 67.8% of this geography's participants,badge_concentration,false,false,0.15,NCT06066541,67.84,true,,,2.34,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,IA,Iowa,1,not_applicable,n_trials,193,,,193,13742,pass,,show,false,true,1.72,NCT01276171,5.45,false,,,4.78,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,KS,Kansas,1,not_applicable,n_trials,165,,,165,13764,pass,,show,false,true,1.02,NCT02456636,10.22,false,,,1.82,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,NE,Nebraska,1,not_applicable,n_trials,151,,,151,14911,pass,,show,false,true,1.21,NCT02265913,27.34,false,,,3.24,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,RI,Rhode Island,1,not_applicable,n_trials,146,,,146,62591,pass,one trial supplies 72.1% of this geography's participants,badge_concentration,false,true,0.34,NCT05579600,72.14,true,,,2.92,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,DC,District of Columbia,1,not_applicable,n_trials,145,,,145,12067,pass,,show,false,true,0.71,NCT05021757,10.04,false,,,4.19,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,AR,Arkansas,1,not_applicable,n_trials,131,,,131,54499,pass,one trial supplies 81.3% of this geography's participants,badge_concentration,false,true,0.38,NCT01875861,81.35,true,,,0.59,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,LA,Louisiana,1,not_applicable,n_trials,112,,,112,31910,pass,,show,false,true,0.97,NCT04748445,28.68,false,,,1.78,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,NM,New Mexico,1,not_applicable,n_trials,96,,,96,8767,pass,,show,false,true,1.12,NCT02502383,11.3,false,,,4.55,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,NH,New Hampshire,1,not_applicable,n_trials,84,,,84,5477,pass,,show,false,true,2.52,NCT03747302,18.22,false,,,5.67,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,OK,Oklahoma,1,not_applicable,n_trials,78,,,78,8378,pass,,show,false,true,0.95,NCT00584558,28.89,false,,,5.18,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,NV,Nevada,1,not_applicable,n_trials,61,,,61,6201,pass,,show,false,true,0.84,NCT03868124,9.03,false,,,2.79,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,CA,California,1,not_applicable,n_participants,2293803,,,2509,2293803,pass,one trial supplies 71.1% of this geography's participants,badge_concentration,false,false,0.2,NCT03694392,71.08,true,,,1.55,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,NY,New York,1,not_applicable,n_participants,3462731,,,2306,3462731,pass,,show,false,false,0.11,NCT04926233,39.6,false,,,1.19,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,TX,Texas,1,not_applicable,n_participants,188476,,,2013,188476,pass,,show,false,true,1.2,NCT00138294,15.52,false,,,1.36,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
us_state,MA,Massachusetts,1,not_applicable,n_participants,3809714,,,1723,3809714,pass,,show,false,false,0.06,NCT02138097,16.14,false,,,0.4,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=us_state,2026-06-19,geo_rep_2026-06-19_run063
